ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MD,2020-09-23,4671,4554,0,117,0,0
ML,2020-09-23,32,32,0,0,0,0
NC,2020-09-23,320,320,0,0,0,0
PV,2020-09-23,548,487,0,61,0,0
RI,2020-09-23,101,100,0,1,0,0
VC,2020-09-23,462,460,0,2,0,0
AN,2020-09-24,1354,1326,0,28,0,0
AR,2020-09-24,360,360,0,0,0,0
AS,2020-09-24,73,73,0,0,0,0
CB,2020-09-24,33,33,0,0,0,0
CE,2020-09-24,18,17,0,0,1,0
CL,2020-09-24,869,863,0,6,0,0
CM,2020-09-24,697,696,0,1,0,0
CN,2020-09-24,167,167,0,0,0,0
CT,2020-09-24,900,898,0,0,2,0
EX,2020-09-24,273,272,0,1,0,0
GA,2020-09-24,183,183,0,0,0,0
IB,2020-09-24,100,100,0,0,0,0
MC,2020-09-24,574,571,0,3,0,0
MD,2020-09-24,4312,4159,0,153,0,0
ML,2020-09-24,36,36,0,0,0,0
NC,2020-09-24,267,267,0,0,0,0
PV,2020-09-24,409,364,0,45,0,0
RI,2020-09-24,112,111,0,0,0,1
VC,2020-09-24,415,415,0,0,0,0
AN,2020-09-25,1413,1372,0,41,0,0
AR,2020-09-25,341,341,0,0,0,0
AS,2020-09-25,73,73,0,0,0,0
CB,2020-09-25,62,62,0,0,0,0
CE,2020-09-25,21,21,0,0,0,0
CL,2020-09-25,837,836,0,0,1,0
CM,2020-09-25,703,699,0,4,0,0
CN,2020-09-25,156,153,0,3,0,0
CT,2020-09-25,1149,1147,0,0,2,0
EX,2020-09-25,173,173,0,0,0,0
GA,2020-09-25,170,170,0,0,0,0
IB,2020-09-25,108,108,0,0,0,0
MC,2020-09-25,436,434,0,1,1,0
MD,2020-09-25,4934,4760,0,174,0,0
ML,2020-09-25,33,33,0,0,0,0
NC,2020-09-25,324,324,0,0,0,0
PV,2020-09-25,356,296,0,60,0,0
RI,2020-09-25,79,79,0,0,0,0
VC,2020-09-25,440,439,0,1,0,0
AN,2020-09-26,1292,1274,0,18,0,0
AR,2020-09-26,303,303,0,0,0,0
AS,2020-09-26,66,66,0,0,0,0
CB,2020-09-26,27,27,0,0,0,0
CE,2020-09-26,25,25,0,0,0,0
CL,2020-09-26,594,591,0,2,1,0
CM,2020-09-26,569,567,0,2,0,0
CN,2020-09-26,164,163,0,1,0,0
CT,2020-09-26,731,730,0,0,1,0
EX,2020-09-26,144,143,0,1,0,0
GA,2020-09-26,158,158,0,0,0,0
IB,2020-09-26,87,86,0,1,0,0
MC,2020-09-26,384,383,0,1,0,0
MD,2020-09-26,2163,1987,0,176,0,0
ML,2020-09-26,26,26,0,0,0,0
NC,2020-09-26,268,268,0,0,0,0
PV,2020-09-26,465,393,0,72,0,0
RI,2020-09-26,60,60,0,0,0,0
VC,2020-09-26,370,370,0,0,0,0
AN,2020-09-27,788,768,0,20,0,0
AR,2020-09-27,298,298,0,0,0,0
AS,2020-09-27,140,140,0,0,0,0
CB,2020-09-27,43,43,0,0,0,0
CE,2020-09-27,14,14,0,0,0,0
CL,2020-09-27,392,388,0,3,1,0
CM,2020-09-27,428,426,0,2,0,0
CN,2020-09-27,148,146,0,2,0,0
CT,2020-09-27,657,656,0,0,1,0
EX,2020-09-27,122,121,0,1,0,0
GA,2020-09-27,174,174,0,0,0,0
IB,2020-09-27,79,79,0,0,0,0
MC,2020-09-27,353,353,0,0,0,0
MD,2020-09-27,1775,1592,0,183,0,0
ML,2020-09-27,33,33,0,0,0,0
NC,2020-09-27,241,240,0,1,0,0
PV,2020-09-27,450,368,0,82,0,0
RI,2020-09-27,80,80,0,0,0,0
VC,2020-09-27,261,261,0,0,0,0
AN,2020-09-28,962,909,0,53,0,0
AR,2020-09-28,326,326,0,0,0,0
AS,2020-09-28,104,104,0,0,0,0
CB,2020-09-28,53,53,0,0,0,0
CE,2020-09-28,31,31,0,0,0,0
CL,2020-09-28,623,612,0,9,2,0
CM,2020-09-28,589,585,0,4,0,0
CN,2020-09-28,142,141,0,1,0,0
CT,2020-09-28,1312,1308,0,0,4,0
EX,2020-09-28,142,141,0,1,0,0
GA,2020-09-28,204,204,0,0,0,0
IB,2020-09-28,82,81,0,1,0,0
MC,2020-09-28,393,391,0,2,0,0
MD,2020-09-28,2912,2538,0,374,0,0
ML,2020-09-28,32,32,0,0,0,0
NC,2020-09-28,353,352,0,1,0,0
PV,2020-09-28,472,415,0,57,0,0
RI,2020-09-28,95,95,0,0,0,0
VC,2020-09-28,432,432,0,0,0,0
AN,2020-09-29,1303,1238,0,65,0,0
AR,2020-09-29,349,349,0,0,0,0
AS,2020-09-29,76,76,0,0,0,0
CB,2020-09-29,55,55,0,0,0,0
CE,2020-09-29,20,20,0,0,0,0
CL,2020-09-29,828,821,0,7,0,0
CM,2020-09-29,502,495,0,7,0,0
CN,2020-09-29,161,160,0,1,0,0
CT,2020-09-29,1407,1404,0,0,3,0
EX,2020-09-29,175,172,0,3,0,0
GA,2020-09-29,199,199,0,0,0,0
IB,2020-09-29,80,79,0,1,0,0
MC,2020-09-29,383,383,0,0,0,0
MD,2020-09-29,3846,3444,0,402,0,0
ML,2020-09-29,36,36,0,0,0,0
NC,2020-09-29,291,290,0,1,0,0
PV,2020-09-29,471,422,0,49,0,0
RI,2020-09-29,76,76,0,0,0,0
VC,2020-09-29,404,403,0,1,0,0
AN,2020-09-30,1475,1378,0,97,0,0
AR,2020-09-30,309,309,0,0,0,0
AS,2020-09-30,77,77,0,0,0,0
CB,2020-09-30,41,41,0,0,0,0
CE,2020-09-30,13,13,0,0,0,0
CL,2020-09-30,806,793,0,11,2,0
CM,2020-09-30,641,630,0,11,0,0
CN,2020-09-30,149,147,0,2,0,0
CT,2020-09-30,1384,1381,0,0,3,0
EX,2020-09-30,168,167,0,0,0,1
GA,2020-09-30,234,234,0,0,0,0
IB,2020-09-30,55,55,0,0,0,0
MC,2020-09-30,444,442,0,2,0,0
MD,2020-09-30,3042,2514,0,528,0,0
ML,2020-09-30,42,42,0,0,0,0
NC,2020-09-30,271,269,0,2,0,0
PV,2020-09-30,389,317,0,72,0,0
RI,2020-09-30,87,86,0,1,0,0
VC,2020-09-30,466,465,0,1,0,0
AN,2020-10-01,1630,1530,0,100,0,0
AR,2020-10-01,370,367,0,3,0,0
AS,2020-10-01,92,92,0,0,0,0
CB,2020-10-01,66,66,0,0,0,0
CE,2020-10-01,24,22,0,2,0,0
CL,2020-10-01,928,903,0,22,3,0
CM,2020-10-01,608,595,0,12,1,0
CN,2020-10-01,166,165,0,1,0,0
CT,2020-10-01,1659,1652,0,0,6,1
EX,2020-10-01,184,184,0,0,0,0
GA,2020-10-01,275,275,0,0,0,0
IB,2020-10-01,174,174,0,0,0,0
MC,2020-10-01,403,397,0,6,0,0
MD,2020-10-01,2861,2264,0,597,0,0
ML,2020-10-01,39,39,0,0,0,0
NC,2020-10-01,326,322,0,4,0,0
PV,2020-10-01,324,288,0,36,0,0
RI,2020-10-01,81,81,0,0,0,0
VC,2020-10-01,482,469,0,13,0,0
AN,2020-10-02,1753,1581,0,172,0,0
AR,2020-10-02,405,405,0,0,0,0
AS,2020-10-02,104,104,0,0,0,0
CB,2020-10-02,36,36,0,0,0,0
CE,2020-10-02,23,22,0,1,0,0
CL,2020-10-02,893,876,0,16,1,0
CM,2020-10-02,616,590,0,25,1,0
CN,2020-10-02,150,147,0,3,0,0
CT,2020-10-02,1731,1715,0,0,16,0
EX,2020-10-02,186,179,0,5,1,1
GA,2020-10-02,223,222,0,1,0,0
IB,2020-10-02,153,151,2,0,0,0
MC,2020-10-02,415,410,0,5,0,0
MD,2020-10-02,3084,2333,0,751,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,256,256,0,0,0,0
PV,2020-10-02,382,348,0,34,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,461,460,0,1,0,0
AN,2020-10-03,1383,1274,0,109,0,0
AR,2020-10-03,333,333,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,44,44,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,566,539,0,27,0,0
CM,2020-10-03,479,458,0,21,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1028,1006,0,0,22,0
EX,2020-10-03,129,128,0,1,0,0
GA,2020-10-03,210,210,0,0,0,0
IB,2020-10-03,134,134,0,0,0,0
MC,2020-10-03,393,387,0,6,0,0
MD,2020-10-03,1882,1278,0,604,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,299,292,0,7,0,0
PV,2020-10-03,459,393,0,66,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,414,413,0,1,0,0
AN,2020-10-04,1110,1011,0,99,0,0
AR,2020-10-04,333,332,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,791,756,0,35,0,0
CM,2020-10-04,386,363,0,23,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,915,906,0,0,9,0
EX,2020-10-04,142,138,0,2,1,1
GA,2020-10-04,242,242,0,0,0,0
IB,2020-10-04,90,90,0,0,0,0
MC,2020-10-04,370,368,0,2,0,0
MD,2020-10-04,1547,910,0,637,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,497,434,0,63,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,382,380,0,2,0,0
AN,2020-10-05,1585,1369,0,216,0,0
AR,2020-10-05,423,422,0,1,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,37,37,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
CL,2020-10-05,1073,1009,0,62,2,0
CM,2020-10-05,610,580,0,29,1,0
CN,2020-10-05,125,121,0,4,0,0
CT,2020-10-05,1874,1870,0,0,4,0
EX,2020-10-05,176,171,1,4,0,0
GA,2020-10-05,424,424,0,0,0,0
IB,2020-10-05,112,112,0,0,0,0
MC,2020-10-05,458,445,0,12,0,1
MD,2020-10-05,2619,1484,0,1135,0,0
ML,2020-10-05,55,54,0,1,0,0
NC,2020-10-05,426,413,0,13,0,0
PV,2020-10-05,495,445,0,50,0,0
RI,2020-10-05,81,80,0,1,0,0
VC,2020-10-05,590,587,0,3,0,0
AN,2020-10-06,2069,1733,0,336,0,0
AR,2020-10-06,494,492,0,2,0,0
AS,2020-10-06,203,203,0,0,0,0
CB,2020-10-06,63,63,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CL,2020-10-06,1155,1088,0,66,1,0
CM,2020-10-06,657,606,0,51,0,0
CN,2020-10-06,118,117,0,1,0,0
CT,2020-10-06,2084,2075,0,0,9,0
EX,2020-10-06,228,225,0,3,0,0
GA,2020-10-06,364,364,0,0,0,0
IB,2020-10-06,114,113,0,1,0,0
MC,2020-10-06,469,458,0,10,0,1
MD,2020-10-06,2724,1759,0,965,0,0
ML,2020-10-06,42,41,0,1,0,0
NC,2020-10-06,402,388,0,14,0,0
PV,2020-10-06,636,567,0,69,0,0
RI,2020-10-06,138,137,0,1,0,0
VC,2020-10-06,655,643,0,12,0,0
AN,2020-10-07,2109,1750,0,359,0,0
AR,2020-10-07,522,516,0,6,0,0
AS,2020-10-07,291,291,0,0,0,0
CB,2020-10-07,57,57,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CL,2020-10-07,1027,974,0,53,0,0
CM,2020-10-07,632,575,0,57,0,0
CN,2020-10-07,128,127,0,1,0,0
CT,2020-10-07,2132,2125,0,0,6,1
EX,2020-10-07,200,199,0,1,0,0
GA,2020-10-07,305,304,0,1,0,0
IB,2020-10-07,103,103,0,0,0,0
MC,2020-10-07,489,478,0,10,0,1
MD,2020-10-07,2545,1462,0,1083,0,0
ML,2020-10-07,47,47,0,0,0,0
NC,2020-10-07,484,474,0,10,0,0
PV,2020-10-07,615,553,0,62,0,0
RI,2020-10-07,112,110,0,2,0,0
VC,2020-10-07,601,597,0,4,0,0
AN,2020-10-08,2334,1989,0,345,0,0
AR,2020-10-08,499,498,0,1,0,0
AS,2020-10-08,201,201,0,0,0,0
CB,2020-10-08,47,47,0,0,0,0
CE,2020-10-08,34,34,0,0,0,0
CL,2020-10-08,923,874,0,47,2,0
CM,2020-10-08,643,581,0,62,0,0
CN,2020-10-08,137,134,0,3,0,0
CT,2020-10-08,2502,2492,0,0,8,2
EX,2020-10-08,231,223,0,7,0,1
GA,2020-10-08,333,332,0,1,0,0
IB,2020-10-08,102,101,0,1,0,0
MC,2020-10-08,422,406,0,16,0,0
MD,2020-10-08,2404,1434,0,970,0,0
ML,2020-10-08,61,56,0,5,0,0
NC,2020-10-08,457,447,0,10,0,0
PV,2020-10-08,426,378,0,48,0,0
RI,2020-10-08,104,103,0,1,0,0
VC,2020-10-08,713,708,0,5,0,0
AN,2020-10-09,2508,1994,0,514,0,0
AR,2020-10-09,549,546,0,3,0,0
AS,2020-10-09,178,178,0,0,0,0
CB,2020-10-09,57,57,0,0,0,0
CE,2020-10-09,24,24,0,0,0,0
CL,2020-10-09,904,873,0,29,2,0
CM,2020-10-09,728,650,0,78,0,0
CN,2020-10-09,129,126,0,3,0,0
CT,2020-10-09,2798,2789,0,0,8,1
EX,2020-10-09,236,228,0,8,0,0
GA,2020-10-09,296,296,0,0,0,0
IB,2020-10-09,107,107,0,0,0,0
MC,2020-10-09,499,481,0,13,0,5
MD,2020-10-09,2493,1462,0,1031,0,0
ML,2020-10-09,48,47,0,1,0,0
NC,2020-10-09,516,501,0,15,0,0
PV,2020-10-09,598,549,0,49,0,0
RI,2020-10-09,124,120,0,4,0,0
VC,2020-10-09,648,646,0,2,0,0
AN,2020-10-10,2002,1656,0,346,0,0
AR,2020-10-10,513,511,0,2,0,0
AS,2020-10-10,186,186,0,0,0,0
CB,2020-10-10,75,75,0,0,0,0
CE,2020-10-10,30,30,0,0,0,0
CL,2020-10-10,967,916,0,49,2,0
CM,2020-10-10,589,528,0,61,0,0
CN,2020-10-10,124,122,0,2,0,0
CT,2020-10-10,1891,1889,0,0,2,0
EX,2020-10-10,219,213,0,6,0,0
GA,2020-10-10,291,291,0,0,0,0
IB,2020-10-10,98,98,0,0,0,0
MC,2020-10-10,409,393,0,16,0,0
MD,2020-10-10,1758,972,0,786,0,0
ML,2020-10-10,58,56,0,2,0,0
NC,2020-10-10,513,502,0,11,0,0
PV,2020-10-10,488,423,0,65,0,0
RI,2020-10-10,109,106,0,3,0,0
VC,2020-10-10,573,564,0,9,0,0
AN,2020-10-11,1348,1042,0,306,0,0
AR,2020-10-11,430,430,0,0,0,0
AS,2020-10-11,189,189,0,0,0,0
CB,2020-10-11,73,73,0,0,0,0
CE,2020-10-11,22,22,0,0,0,0
CL,2020-10-11,675,600,0,75,0,0
CM,2020-10-11,415,359,0,55,1,0
CN,2020-10-11,101,99,0,2,0,0
CT,2020-10-11,1452,1451,0,0,1,0
EX,2020-10-11,185,182,1,2,0,0
GA,2020-10-11,256,253,0,2,1,0
IB,2020-10-11,87,87,0,0,0,0
MC,2020-10-11,408,395,0,11,0,2
MD,2020-10-11,1471,781,0,690,0,0
ML,2020-10-11,42,41,0,1,0,0
NC,2020-10-11,504,494,0,10,0,0
PV,2020-10-11,707,651,0,56,0,0
RI,2020-10-11,110,105,0,5,0,0
VC,2020-10-11,487,478,0,9,0,0
AN,2020-10-12,1431,1070,0,361,0,0
AR,2020-10-12,457,452,0,5,0,0
AS,2020-10-12,198,198,0,0,0,0
CB,2020-10-12,78,78,0,0,0,0
CE,2020-10-12,20,18,0,2,0,0
CL,2020-10-12,1008,934,0,73,1,0
CM,2020-10-12,514,460,0,54,0,0
CN,2020-10-12,99,97,0,2,0,0
CT,2020-10-12,1894,1891,0,0,1,2
EX,2020-10-12,196,186,1,9,0,0
GA,2020-10-12,377,376,0,1,0,0
IB,2020-10-12,60,60,0,0,0,0
MC,2020-10-12,501,470,0,31,0,0
MD,2020-10-12,1803,947,0,856,0,0
ML,2020-10-12,72,69,0,3,0,0
NC,2020-10-12,514,499,0,15,0,0
PV,2020-10-12,884,815,0,69,0,0
RI,2020-10-12,139,131,0,8,0,0
VC,2020-10-12,671,666,0,5,0,0
AN,2020-10-13,2206,1544,0,662,0,0
AR,2020-10-13,599,597,0,2,0,0
AS,2020-10-13,213,213,0,0,0,0
CB,2020-10-13,97,97,0,0,0,0
CE,2020-10-13,35,35,0,0,0,0
CL,2020-10-13,1184,1046,0,134,4,0
CM,2020-10-13,729,616,0,113,0,0
CN,2020-10-13,105,103,0,2,0,0
CT,2020-10-13,3028,3018,0,0,6,4
EX,2020-10-13,241,231,0,10,0,0
GA,2020-10-13,365,364,0,1,0,0
IB,2020-10-13,59,59,0,0,0,0
MC,2020-10-13,538,494,0,43,0,1
MD,2020-10-13,2425,1278,0,1147,0,0
ML,2020-10-13,66,65,0,1,0,0
NC,2020-10-13,544,530,0,14,0,0
PV,2020-10-13,955,850,0,105,0,0
RI,2020-10-13,153,149,0,4,0,0
VC,2020-10-13,787,778,0,9,0,0
AN,2020-10-14,3111,2342,0,769,0,0
AR,2020-10-14,745,742,0,3,0,0
AS,2020-10-14,277,277,0,0,0,0
CB,2020-10-14,136,136,0,0,0,0
CE,2020-10-14,45,45,0,0,0,0
CL,2020-10-14,1237,1166,0,70,1,0
CM,2020-10-14,779,675,0,104,0,0
CN,2020-10-14,107,105,0,2,0,0
CT,2020-10-14,3424,3412,0,0,11,1
EX,2020-10-14,306,290,2,14,0,0
GA,2020-10-14,426,426,0,0,0,0
IB,2020-10-14,42,40,2,0,0,0
MC,2020-10-14,625,584,0,38,0,3
MD,2020-10-14,2243,1291,0,952,0,0
ML,2020-10-14,71,67,0,4,0,0
NC,2020-10-14,567,536,0,31,0,0
PV,2020-10-14,850,739,0,111,0,0
RI,2020-10-14,146,137,0,9,0,0
VC,2020-10-14,1029,1015,0,14,0,0
AN,2020-10-15,3331,2526,0,805,0,0
AR,2020-10-15,770,760,0,10,0,0
AS,2020-10-15,259,259,0,0,0,0
CB,2020-10-15,87,87,0,0,0,0
CE,2020-10-15,43,42,0,1,0,0
CL,2020-10-15,1190,1097,0,92,1,0
CM,2020-10-15,832,716,0,116,0,0
CN,2020-10-15,112,108,0,4,0,0
CT,2020-10-15,3667,3649,0,0,13,5
EX,2020-10-15,305,292,1,12,0,0
GA,2020-10-15,409,406,0,3,0,0
IB,2020-10-15,26,26,0,0,0,0
MC,2020-10-15,567,526,0,39,0,2
MD,2020-10-15,2191,1165,0,1026,0,0
ML,2020-10-15,81,76,0,5,0,0
NC,2020-10-15,499,478,0,21,0,0
PV,2020-10-15,750,683,0,67,0,0
RI,2020-10-15,169,157,0,12,0,0
VC,2020-10-15,958,934,0,24,0,0
AN,2020-10-16,3460,2625,0,835,0,0
AR,2020-10-16,824,817,0,7,0,0
AS,2020-10-16,208,208,0,0,0,0
CB,2020-10-16,110,110,0,0,0,0
CE,2020-10-16,40,38,0,2,0,0
CL,2020-10-16,1324,1183,0,136,5,0
CM,2020-10-16,801,657,0,144,0,0
CN,2020-10-16,147,144,0,3,0,0
CT,2020-10-16,3945,3929,0,0,10,6
EX,2020-10-16,314,285,1,28,0,0
GA,2020-10-16,413,412,0,0,1,0
IB,2020-10-16,39,38,0,1,0,0
MC,2020-10-16,644,580,2,62,0,0
MD,2020-10-16,2457,1358,0,1099,0,0
ML,2020-10-16,94,93,0,1,0,0
NC,2020-10-16,521,502,0,19,0,0
PV,2020-10-16,723,655,0,68,0,0
RI,2020-10-16,202,188,0,14,0,0
VC,2020-10-16,1054,1031,0,23,0,0
AN,2020-10-17,2817,2229,0,588,0,0
AR,2020-10-17,671,666,0,5,0,0
AS,2020-10-17,181,181,0,0,0,0
CB,2020-10-17,128,128,0,0,0,0
CE,2020-10-17,42,38,0,4,0,0
CL,2020-10-17,1341,1202,0,136,3,0
CM,2020-10-17,549,455,0,94,0,0
CN,2020-10-17,108,108,0,0,0,0
CT,2020-10-17,2678,2665,0,0,4,9
EX,2020-10-17,365,342,1,22,0,0
GA,2020-10-17,475,470,0,5,0,0
IB,2020-10-17,40,40,0,0,0,0
MC,2020-10-17,654,587,0,66,0,1
MD,2020-10-17,1609,884,0,725,0,0
ML,2020-10-17,78,77,0,1,0,0
NC,2020-10-17,455,436,0,19,0,0
PV,2020-10-17,832,767,0,65,0,0
RI,2020-10-17,153,138,0,15,0,0
VC,2020-10-17,989,960,0,29,0,0
AN,2020-10-18,1801,1285,0,516,0,0
AR,2020-10-18,727,716,0,11,0,0
AS,2020-10-18,270,270,0,0,0,0
CB,2020-10-18,171,171,0,0,0,0
CE,2020-10-18,41,39,0,2,0,0
CL,2020-10-18,1233,1089,0,143,1,0
CM,2020-10-18,602,507,0,95,0,0
CN,2020-10-18,124,122,0,2,0,0
CT,2020-10-18,2476,2471,0,0,2,3
EX,2020-10-18,274,237,2,34,1,0
GA,2020-10-18,435,432,0,3,0,0
IB,2020-10-18,47,46,0,1,0,0
MC,2020-10-18,564,474,0,90,0,0
MD,2020-10-18,1422,652,0,770,0,0
ML,2020-10-18,65,62,0,3,0,0
NC,2020-10-18,546,527,0,19,0,0
PV,2020-10-18,1038,955,0,83,0,0
RI,2020-10-18,143,114,0,29,0,0
VC,2020-10-18,918,887,0,31,0,0
AN,2020-10-19,3442,2365,0,1077,0,0
AR,2020-10-19,1080,1069,0,10,1,0
AS,2020-10-19,325,325,0,0,0,0
CB,2020-10-19,185,185,0,0,0,0
CE,2020-10-19,66,60,0,6,0,0
CL,2020-10-19,1760,1570,0,188,2,0
CM,2020-10-19,843,663,0,180,0,0
CN,2020-10-19,116,116,0,0,0,0
CT,2020-10-19,4918,4912,0,0,6,0
EX,2020-10-19,349,285,3,61,0,0
GA,2020-10-19,586,577,0,9,0,0
IB,2020-10-19,103,98,1,4,0,0
MC,2020-10-19,759,638,0,118,0,3
MD,2020-10-19,2382,1164,0,1218,0,0
ML,2020-10-19,90,87,0,3,0,0
NC,2020-10-19,734,694,0,40,0,0
PV,2020-10-19,1299,1172,0,127,0,0
RI,2020-10-19,194,175,0,19,0,0
VC,2020-10-19,1352,1294,0,58,0,0
AN,2020-10-20,4129,2939,0,1190,0,0
AR,2020-10-20,1098,1095,0,3,0,0
AS,2020-10-20,383,383,0,0,0,0
CB,2020-10-20,180,180,0,0,0,0
CE,2020-10-20,44,38,0,5,1,0
CL,2020-10-20,1854,1583,0,270,1,0
CM,2020-10-20,958,798,0,159,1,0
CN,2020-10-20,135,132,0,3,0,0
CT,2020-10-20,5569,5553,0,1,15,0
EX,2020-10-20,455,411,1,43,0,0
GA,2020-10-20,666,655,0,11,0,0
IB,2020-10-20,118,115,0,3,0,0
MC,2020-10-20,741,622,0,117,0,2
MD,2020-10-20,2431,1295,0,1136,0,0
ML,2020-10-20,83,73,0,10,0,0
NC,2020-10-20,622,576,0,46,0,0
PV,2020-10-20,1311,1157,0,154,0,0
RI,2020-10-20,208,195,0,13,0,0
VC,2020-10-20,1549,1482,0,67,0,0
AN,2020-10-21,4591,3190,0,1401,0,0
AR,2020-10-21,1125,1113,0,12,0,0
AS,2020-10-21,304,304,0,0,0,0
CB,2020-10-21,176,176,0,0,0,0
CE,2020-10-21,46,41,0,5,0,0
CL,2020-10-21,1668,1481,0,186,1,0
CM,2020-10-21,999,841,0,158,0,0
CN,2020-10-21,121,120,0,1,0,0
CT,2020-10-21,5511,5504,0,0,6,1
EX,2020-10-21,457,392,2,63,0,0
GA,2020-10-21,614,609,0,5,0,0
IB,2020-10-21,158,153,3,2,0,0
MC,2020-10-21,810,673,1,130,1,5
MD,2020-10-21,2017,1113,0,904,0,0
ML,2020-10-21,100,88,0,12,0,0
NC,2020-10-21,590,538,0,52,0,0
PV,2020-10-21,1126,1021,0,105,0,0
RI,2020-10-21,200,189,0,11,0,0
VC,2020-10-21,1492,1398,0,94,0,0
AN,2020-10-22,4472,3159,0,1313,0,0
AR,2020-10-22,1073,1062,0,8,3,0
AS,2020-10-22,248,248,0,0,0,0
CB,2020-10-22,153,153,0,0,0,0
CE,2020-10-22,57,44,0,13,0,0
CL,2020-10-22,1556,1387,0,166,3,0
CM,2020-10-22,960,786,0,174,0,0
CN,2020-10-22,124,123,0,1,0,0
CT,2020-10-22,5411,5406,0,0,4,1
EX,2020-10-22,446,364,2,80,0,0
GA,2020-10-22,618,608,0,10,0,0
IB,2020-10-22,182,179,0,3,0,0
MC,2020-10-22,796,694,0,100,1,1
MD,2020-10-22,1827,1011,0,816,0,0
ML,2020-10-22,82,73,0,9,0,0
NC,2020-10-22,498,458,0,40,0,0
PV,2020-10-22,1032,927,0,105,0,0
RI,2020-10-22,179,165,0,14,0,0
VC,2020-10-22,1467,1384,0,83,0,0
AN,2020-10-23,4652,3199,0,1453,0,0
AR,2020-10-23,1085,1080,0,5,0,0
AS,2020-10-23,242,242,0,0,0,0
CB,2020-10-23,151,151,0,0,0,0
CE,2020-10-23,51,36,0,15,0,0
CL,2020-10-23,1657,1422,0,234,1,0
CM,2020-10-23,1064,884,0,180,0,0
CN,2020-10-23,91,85,0,6,0,0
CT,2020-10-23,5253,5242,0,1,10,0
EX,2020-10-23,486,406,1,78,0,1
GA,2020-10-23,597,585,0,11,1,0
IB,2020-10-23,186,182,0,4,0,0
MC,2020-10-23,918,755,1,161,1,0
MD,2020-10-23,2340,1264,0,1076,0,0
ML,2020-10-23,93,74,0,19,0,0
NC,2020-10-23,505,466,0,39,0,0
PV,2020-10-23,1089,945,0,144,0,0
RI,2020-10-23,188,183,0,5,0,0
VC,2020-10-23,1507,1426,0,81,0,0
AN,2020-10-24,3364,2505,0,859,0,0
AR,2020-10-24,952,935,0,17,0,0
AS,2020-10-24,345,345,0,0,0,0
CB,2020-10-24,169,169,0,0,0,0
CE,2020-10-24,57,30,0,27,0,0
CL,2020-10-24,1435,1263,0,168,4,0
CM,2020-10-24,764,628,0,136,0,0
CN,2020-10-24,123,117,0,6,0,0
CT,2020-10-24,3309,3309,0,0,0,0
EX,2020-10-24,461,402,5,53,0,1
GA,2020-10-24,714,699,0,15,0,0
IB,2020-10-24,183,176,0,7,0,0
MC,2020-10-24,777,648,1,126,0,2
MD,2020-10-24,1235,688,0,547,0,0
ML,2020-10-24,88,82,0,6,0,0
NC,2020-10-24,578,516,0,62,0,0
PV,2020-10-24,1220,1058,0,162,0,0
RI,2020-10-24,160,148,0,12,0,0
VC,2020-10-24,1342,1233,0,109,0,0
AN,2020-10-25,2313,1604,0,709,0,0
AR,2020-10-25,894,889,0,5,0,0
AS,2020-10-25,409,409,0,0,0,0
CB,2020-10-25,157,157,0,0,0,0
CE,2020-10-25,49,20,0,29,0,0
CL,2020-10-25,1497,1299,0,197,1,0
CM,2020-10-25,838,701,0,137,0,0
CN,2020-10-25,76,72,0,4,0,0
CT,2020-10-25,3028,3026,0,0,2,0
EX,2020-10-25,383,326,1,56,0,0
GA,2020-10-25,652,642,0,10,0,0
IB,2020-10-25,176,173,0,3,0,0
MC,2020-10-25,647,509,2,133,1,2
MD,2020-10-25,1134,578,0,556,0,0
ML,2020-10-25,55,46,0,9,0,0
NC,2020-10-25,507,433,0,74,0,0
PV,2020-10-25,1290,1129,0,161,0,0
RI,2020-10-25,131,127,0,4,0,0
VC,2020-10-25,1101,991,0,110,0,0
AN,2020-10-26,3899,2463,0,1436,0,0
AR,2020-10-26,1155,1149,0,6,0,0
AS,2020-10-26,443,443,0,0,0,0
CB,2020-10-26,179,179,0,0,0,0
CE,2020-10-26,69,26,0,43,0,0
CL,2020-10-26,1933,1684,0,246,3,0
